date,item_name,unit,opening_stock,consumed,received,closing_stock,unit_cost,daily_cost,below_reorder
2025-08-16,Insecticide Spray,liters,3.2,0.11,0,3.1,450,50.0,False
2025-08-17,Insecticide Spray,liters,3.1,0.0,0,3.1,450,0.0,False
2025-08-18,Insecticide Spray,liters,3.1,0.12,0,3.0,450,55.0,False
2025-08-19,Insecticide Spray,liters,3.0,0.18,0,2.8,450,81.0,False
2025-08-20,Insecticide Spray,liters,2.8,0.3,0,2.5,450,133.0,False
2025-08-21,Insecticide Spray,liters,2.5,0.27,0,2.3,450,121.0,False
2025-08-22,Insecticide Spray,liters,2.3,0.12,0,2.1,450,53.0,False
2025-08-23,Insecticide Spray,liters,2.1,0.13,0,2.0,450,58.0,False
2025-08-24,Insecticide Spray,liters,2.0,0.0,0,2.0,450,0.0,False
2025-08-25,Insecticide Spray,liters,2.0,0.11,0,1.9,450,49.0,True
2025-08-26,Insecticide Spray,liters,1.9,0.15,0,1.7,450,68.0,True
2025-08-27,Insecticide Spray,liters,1.7,0.16,0,1.6,450,73.0,True
2025-08-28,Insecticide Spray,liters,1.6,0.14,10,11.4,450,65.0,False
2025-08-29,Insecticide Spray,liters,11.4,0.16,0,11.3,450,73.0,False
2025-08-30,Insecticide Spray,liters,11.3,0.28,0,11.0,450,127.0,False
2025-08-31,Insecticide Spray,liters,11.0,0.0,0,11.0,450,0.0,False
2025-09-01,Insecticide Spray,liters,11.0,0.17,0,10.8,450,75.0,False
2025-09-02,Insecticide Spray,liters,10.8,0.13,0,10.7,450,59.0,False
2025-09-03,Insecticide Spray,liters,10.7,0.11,0,10.6,450,48.0,False
2025-09-04,Insecticide Spray,liters,10.6,0.24,0,10.4,450,109.0,False
2025-09-05,Insecticide Spray,liters,10.4,0.26,0,10.1,450,115.0,False
2025-09-06,Insecticide Spray,liters,10.1,0.16,0,9.9,450,71.0,False
2025-09-07,Insecticide Spray,liters,9.9,0.0,0,9.9,450,0.0,False
2025-09-08,Insecticide Spray,liters,9.9,0.12,0,9.8,450,56.0,False
2025-09-09,Insecticide Spray,liters,9.8,0.21,0,9.6,450,96.0,False
2025-09-10,Insecticide Spray,liters,9.6,0.17,0,9.4,450,75.0,False
2025-09-11,Insecticide Spray,liters,9.4,0.13,0,9.3,450,59.0,False
2025-09-12,Insecticide Spray,liters,9.3,0.3,0,9.0,450,134.0,False
2025-09-13,Insecticide Spray,liters,9.0,0.12,0,8.9,450,53.0,False
2025-09-14,Insecticide Spray,liters,8.9,0.0,0,8.9,450,0.0,False
2025-09-15,Insecticide Spray,liters,8.9,0.25,0,8.6,450,114.0,False
2025-09-16,Insecticide Spray,liters,8.6,0.12,0,8.5,450,55.0,False
2025-09-17,Insecticide Spray,liters,8.5,0.16,0,8.4,450,72.0,False
2025-09-18,Insecticide Spray,liters,8.4,0.26,0,8.1,450,118.0,False
2025-09-19,Insecticide Spray,liters,8.1,0.2,0,7.9,450,92.0,False
2025-09-20,Insecticide Spray,liters,7.9,0.17,0,7.7,450,76.0,False
2025-09-21,Insecticide Spray,liters,7.7,0.0,0,7.7,450,0.0,False
2025-09-22,Insecticide Spray,liters,7.7,0.19,0,7.5,450,85.0,False
2025-09-23,Insecticide Spray,liters,7.5,0.2,0,7.3,450,88.0,False
2025-09-24,Insecticide Spray,liters,7.3,0.18,0,7.2,450,79.0,False
2025-09-25,Insecticide Spray,liters,7.2,0.3,0,6.9,450,133.0,False
2025-09-26,Insecticide Spray,liters,6.9,0.25,0,6.6,450,111.0,False
2025-09-27,Insecticide Spray,liters,6.6,0.29,0,6.3,450,132.0,False
2025-09-28,Insecticide Spray,liters,6.3,0.0,0,6.3,450,0.0,False
2025-09-29,Insecticide Spray,liters,6.3,0.19,0,6.1,450,85.0,False
2025-09-30,Insecticide Spray,liters,6.1,0.21,0,5.9,450,94.0,False
2025-10-01,Insecticide Spray,liters,5.9,0.19,0,5.7,450,87.0,False
2025-10-02,Insecticide Spray,liters,5.7,0.29,0,5.4,450,131.0,False
2025-10-03,Insecticide Spray,liters,5.4,0.26,0,5.2,450,115.0,False
2025-10-04,Insecticide Spray,liters,5.2,0.26,0,4.9,450,119.0,False
2025-10-05,Insecticide Spray,liters,4.9,0.0,0,4.9,450,0.0,False
2025-10-06,Insecticide Spray,liters,4.9,0.23,0,4.7,450,101.0,False
2025-10-07,Insecticide Spray,liters,4.7,0.18,0,4.5,450,81.0,False
2025-10-08,Insecticide Spray,liters,4.5,0.14,0,4.4,450,63.0,False
2025-10-09,Insecticide Spray,liters,4.4,0.1,0,4.3,450,47.0,False
2025-10-10,Insecticide Spray,liters,4.3,0.11,0,4.2,450,49.0,False
2025-10-11,Insecticide Spray,liters,4.2,0.22,0,3.9,450,97.0,False
2025-10-12,Insecticide Spray,liters,3.9,0.0,0,3.9,450,0.0,False
2025-10-13,Insecticide Spray,liters,3.9,0.29,0,3.7,450,131.0,False
2025-10-14,Insecticide Spray,liters,3.7,0.11,0,3.5,450,48.0,False
2025-10-15,Insecticide Spray,liters,3.5,0.2,0,3.3,450,92.0,False
2025-10-16,Insecticide Spray,liters,3.3,0.22,0,3.1,450,98.0,False
2025-10-17,Insecticide Spray,liters,3.1,0.25,0,2.9,450,113.0,False
2025-10-18,Insecticide Spray,liters,2.9,0.23,0,2.6,450,105.0,False
2025-10-19,Insecticide Spray,liters,2.6,0.0,0,2.6,450,0.0,False
2025-10-20,Insecticide Spray,liters,2.6,0.21,0,2.4,450,93.0,False
2025-10-21,Insecticide Spray,liters,2.4,0.15,0,2.3,450,66.0,False
2025-10-22,Insecticide Spray,liters,2.3,0.25,0,2.0,450,112.0,False
2025-10-23,Insecticide Spray,liters,2.0,0.21,0,1.8,450,94.0,True
2025-10-24,Insecticide Spray,liters,1.8,0.21,0,1.6,450,94.0,True
2025-10-25,Insecticide Spray,liters,1.6,0.15,0,1.5,450,66.0,True
2025-10-26,Insecticide Spray,liters,1.5,0.0,0,1.5,450,0.0,True
2025-10-27,Insecticide Spray,liters,1.5,0.12,0,1.3,450,56.0,True
2025-10-28,Insecticide Spray,liters,1.3,0.15,0,1.2,450,65.0,True
2025-10-29,Insecticide Spray,liters,1.2,0.14,10,11.1,450,62.0,False
2025-10-30,Insecticide Spray,liters,11.1,0.17,0,10.9,450,76.0,False
2025-10-31,Insecticide Spray,liters,10.9,0.24,0,10.7,450,110.0,False
2025-11-01,Insecticide Spray,liters,10.7,0.2,0,10.4,450,91.0,False
2025-11-02,Insecticide Spray,liters,10.4,0.0,0,10.4,450,0.0,False
2025-11-03,Insecticide Spray,liters,10.4,0.27,0,10.2,450,120.0,False
2025-11-04,Insecticide Spray,liters,10.2,0.19,0,10.0,450,85.0,False
2025-11-05,Insecticide Spray,liters,10.0,0.28,0,9.7,450,124.0,False
2025-11-06,Insecticide Spray,liters,9.7,0.12,0,9.6,450,55.0,False
2025-11-07,Insecticide Spray,liters,9.6,0.11,0,9.5,450,47.0,False
2025-11-08,Insecticide Spray,liters,9.5,0.12,0,9.4,450,53.0,False
2025-11-09,Insecticide Spray,liters,9.4,0.0,0,9.4,450,0.0,False
2025-11-10,Insecticide Spray,liters,9.4,0.24,0,9.1,450,108.0,False
2025-11-11,Insecticide Spray,liters,9.1,0.2,0,8.9,450,90.0,False
2025-11-12,Insecticide Spray,liters,8.9,0.15,0,8.8,450,69.0,False
2025-11-13,Insecticide Spray,liters,8.8,0.21,0,8.6,450,96.0,False
2025-11-14,Insecticide Spray,liters,8.6,0.24,0,8.3,450,109.0,False
2025-11-15,Insecticide Spray,liters,8.3,0.28,0,8.0,450,128.0,False
2025-11-16,Insecticide Spray,liters,8.0,0.0,0,8.0,450,0.0,False
2025-11-17,Insecticide Spray,liters,8.0,0.26,0,7.8,450,116.0,False
2025-11-18,Insecticide Spray,liters,7.8,0.17,0,7.6,450,76.0,False
2025-11-19,Insecticide Spray,liters,7.6,0.15,0,7.5,450,68.0,False
2025-11-20,Insecticide Spray,liters,7.5,0.22,0,7.2,450,101.0,False
2025-11-21,Insecticide Spray,liters,7.2,0.17,0,7.1,450,78.0,False
2025-11-22,Insecticide Spray,liters,7.1,0.14,0,6.9,450,64.0,False
2025-11-23,Insecticide Spray,liters,6.9,0.0,0,6.9,450,0.0,False
2025-11-24,Insecticide Spray,liters,6.9,0.2,0,6.7,450,88.0,False
2025-11-25,Insecticide Spray,liters,6.7,0.2,0,6.5,450,90.0,False
2025-11-26,Insecticide Spray,liters,6.5,0.12,0,6.4,450,55.0,False
2025-11-27,Insecticide Spray,liters,6.4,0.1,0,6.3,450,47.0,False
2025-11-28,Insecticide Spray,liters,6.3,0.11,0,6.2,450,49.0,False
2025-11-29,Insecticide Spray,liters,6.2,0.21,0,6.0,450,97.0,False
2025-11-30,Insecticide Spray,liters,6.0,0.0,0,6.0,450,0.0,False
2025-12-01,Insecticide Spray,liters,6.0,0.22,0,5.8,450,97.0,False
2025-12-02,Insecticide Spray,liters,5.8,0.19,0,5.6,450,85.0,False
2025-12-03,Insecticide Spray,liters,5.6,0.23,0,5.3,450,103.0,False
2025-12-04,Insecticide Spray,liters,5.3,0.17,0,5.2,450,76.0,False
2025-12-05,Insecticide Spray,liters,5.2,0.16,0,5.0,450,71.0,False
2025-12-06,Insecticide Spray,liters,5.0,0.27,0,4.7,450,122.0,False
2025-12-07,Insecticide Spray,liters,4.7,0.0,0,4.7,450,0.0,False
2025-12-08,Insecticide Spray,liters,4.7,0.24,0,4.5,450,108.0,False
2025-12-09,Insecticide Spray,liters,4.5,0.13,0,4.4,450,58.0,False
2025-12-10,Insecticide Spray,liters,4.4,0.23,0,4.1,450,104.0,False
2025-12-11,Insecticide Spray,liters,4.1,0.27,0,3.9,450,123.0,False
2025-12-12,Insecticide Spray,liters,3.9,0.18,0,3.7,450,83.0,False
2025-12-13,Insecticide Spray,liters,3.7,0.28,0,3.4,450,128.0,False
2025-12-14,Insecticide Spray,liters,3.4,0.0,0,3.4,450,0.0,False
2025-12-15,Insecticide Spray,liters,3.4,0.29,0,3.1,450,130.0,False
2025-12-16,Insecticide Spray,liters,3.1,0.21,0,2.9,450,94.0,False
2025-12-17,Insecticide Spray,liters,2.9,0.22,0,2.7,450,99.0,False
2025-12-18,Insecticide Spray,liters,2.7,0.19,0,2.5,450,85.0,False
2025-12-19,Insecticide Spray,liters,2.5,0.12,0,2.4,450,56.0,False
2025-12-20,Insecticide Spray,liters,2.4,0.15,0,2.2,450,68.0,False
2025-12-21,Insecticide Spray,liters,2.2,0.0,0,2.2,450,0.0,False
2025-12-22,Insecticide Spray,liters,2.2,0.18,0,2.0,450,81.0,False
2025-12-23,Insecticide Spray,liters,2.0,0.12,0,1.9,450,52.0,True
2025-12-24,Insecticide Spray,liters,1.9,0.24,0,1.7,450,108.0,True
2025-12-25,Insecticide Spray,liters,1.7,0.12,10,11.6,450,54.0,False
2025-12-26,Insecticide Spray,liters,11.6,0.2,0,11.4,450,89.0,False
2025-12-27,Insecticide Spray,liters,11.4,0.12,0,11.2,450,55.0,False
2025-12-28,Insecticide Spray,liters,11.2,0.0,0,11.2,450,0.0,False
2025-12-29,Insecticide Spray,liters,11.2,0.22,0,11.0,450,98.0,False
2025-12-30,Insecticide Spray,liters,11.0,0.28,0,10.7,450,125.0,False
2025-12-31,Insecticide Spray,liters,10.7,0.25,0,10.5,450,111.0,False
2026-01-01,Insecticide Spray,liters,10.5,0.1,0,10.4,450,46.0,False
2026-01-02,Insecticide Spray,liters,10.4,0.14,0,10.3,450,65.0,False
2026-01-03,Insecticide Spray,liters,10.3,0.24,0,10.0,450,107.0,False
2026-01-04,Insecticide Spray,liters,10.0,0.0,0,10.0,450,0.0,False
2026-01-05,Insecticide Spray,liters,10.0,0.29,0,9.7,450,133.0,False
2026-01-06,Insecticide Spray,liters,9.7,0.3,0,9.4,450,135.0,False
2026-01-07,Insecticide Spray,liters,9.4,0.23,0,9.2,450,103.0,False
2026-01-08,Insecticide Spray,liters,9.2,0.25,0,8.9,450,113.0,False
2026-01-09,Insecticide Spray,liters,8.9,0.28,0,8.7,450,125.0,False
2026-01-10,Insecticide Spray,liters,8.7,0.16,0,8.5,450,72.0,False
2026-01-11,Insecticide Spray,liters,8.5,0.0,0,8.5,450,0.0,False
2026-01-12,Insecticide Spray,liters,8.5,0.15,0,8.3,450,68.0,False
2026-01-13,Insecticide Spray,liters,8.3,0.17,0,8.2,450,76.0,False
2026-01-14,Insecticide Spray,liters,8.2,0.1,0,8.1,450,46.0,False
2026-01-15,Insecticide Spray,liters,8.1,0.16,0,7.9,450,72.0,False
2026-01-16,Insecticide Spray,liters,7.9,0.26,0,7.7,450,116.0,False
2026-01-17,Insecticide Spray,liters,7.7,0.18,0,7.5,450,80.0,False
2026-01-18,Insecticide Spray,liters,7.5,0.0,0,7.5,450,0.0,False
2026-01-19,Insecticide Spray,liters,7.5,0.16,0,7.3,450,71.0,False
2026-01-20,Insecticide Spray,liters,7.3,0.28,0,7.0,450,125.0,False
2026-01-21,Insecticide Spray,liters,7.0,0.11,0,6.9,450,47.0,False
2026-01-22,Insecticide Spray,liters,6.9,0.26,0,6.7,450,116.0,False
2026-01-23,Insecticide Spray,liters,6.7,0.26,0,6.4,450,118.0,False
2026-01-24,Insecticide Spray,liters,6.4,0.25,0,6.2,450,114.0,False
2026-01-25,Insecticide Spray,liters,6.2,0.0,0,6.2,450,0.0,False
2026-01-26,Insecticide Spray,liters,6.2,0.17,0,6.0,450,78.0,False
2026-01-27,Insecticide Spray,liters,6.0,0.12,0,5.9,450,53.0,False
2026-01-28,Insecticide Spray,liters,5.9,0.18,0,5.7,450,81.0,False
2026-01-29,Insecticide Spray,liters,5.7,0.26,0,5.4,450,115.0,False
2026-01-30,Insecticide Spray,liters,5.4,0.15,0,5.3,450,69.0,False
2026-01-31,Insecticide Spray,liters,5.3,0.25,0,5.0,450,113.0,False
2026-02-01,Insecticide Spray,liters,5.0,0.0,0,5.0,450,0.0,False
2026-02-02,Insecticide Spray,liters,5.0,0.17,0,4.9,450,78.0,False
2026-02-03,Insecticide Spray,liters,4.9,0.14,0,4.7,450,65.0,False
2026-02-04,Insecticide Spray,liters,4.7,0.24,0,4.5,450,106.0,False
2026-02-05,Insecticide Spray,liters,4.5,0.24,0,4.2,450,107.0,False
2026-02-06,Insecticide Spray,liters,4.2,0.26,0,4.0,450,117.0,False
2026-02-07,Insecticide Spray,liters,4.0,0.2,0,3.8,450,91.0,False
2026-02-08,Insecticide Spray,liters,3.8,0.0,0,3.8,450,0.0,False
2026-02-09,Insecticide Spray,liters,3.8,0.29,0,3.5,450,132.0,False
2026-02-10,Insecticide Spray,liters,3.5,0.22,0,3.3,450,100.0,False
2026-02-11,Insecticide Spray,liters,3.3,0.28,0,3.0,450,124.0,False
2026-02-12,Insecticide Spray,liters,3.0,0.3,0,2.7,450,133.0,False
2026-02-13,Insecticide Spray,liters,2.7,0.13,0,2.6,450,59.0,False
2026-02-14,Insecticide Spray,liters,2.6,0.19,0,2.4,450,87.0,False
2026-02-15,Insecticide Spray,liters,2.4,0.0,0,2.4,450,0.0,False
2026-02-16,Insecticide Spray,liters,2.4,0.2,0,2.2,450,91.0,False
2026-02-17,Insecticide Spray,liters,2.2,0.12,0,2.0,450,56.0,False
2026-02-18,Insecticide Spray,liters,2.0,0.25,0,1.8,450,111.0,True
2026-02-19,Insecticide Spray,liters,1.8,0.21,0,1.6,450,94.0,True
2026-02-20,Insecticide Spray,liters,1.6,0.14,0,1.4,450,65.0,True
2026-02-21,Insecticide Spray,liters,1.4,0.11,10,11.3,450,51.0,False
2026-02-22,Insecticide Spray,liters,11.3,0.0,0,11.3,450,0.0,False
2026-02-23,Insecticide Spray,liters,11.3,0.16,0,11.2,450,74.0,False
2026-02-24,Insecticide Spray,liters,11.2,0.22,0,10.9,450,97.0,False
2026-02-25,Insecticide Spray,liters,10.9,0.1,0,10.8,450,46.0,False
2026-02-26,Insecticide Spray,liters,10.8,0.3,0,10.5,450,133.0,False
2026-02-27,Insecticide Spray,liters,10.5,0.14,0,10.4,450,63.0,False
2026-02-28,Insecticide Spray,liters,10.4,0.16,0,10.2,450,70.0,False
2026-03-01,Insecticide Spray,liters,10.2,0.0,0,10.2,450,0.0,False
2026-03-02,Insecticide Spray,liters,10.2,0.2,0,10.0,450,91.0,False
2026-03-03,Insecticide Spray,liters,10.0,0.19,0,9.9,450,86.0,False
2026-03-04,Insecticide Spray,liters,9.9,0.27,0,9.6,450,122.0,False
2026-03-05,Insecticide Spray,liters,9.6,0.29,0,9.3,450,130.0,False
2026-03-06,Insecticide Spray,liters,9.3,0.23,0,9.1,450,102.0,False
2026-03-07,Insecticide Spray,liters,9.1,0.11,0,9.0,450,50.0,False
2026-03-08,Insecticide Spray,liters,9.0,0.0,0,9.0,450,0.0,False
2026-03-09,Insecticide Spray,liters,9.0,0.28,0,8.7,450,124.0,False
2026-03-10,Insecticide Spray,liters,8.7,0.27,0,8.4,450,120.0,False
2026-03-11,Insecticide Spray,liters,8.4,0.21,0,8.2,450,95.0,False
2026-03-12,Insecticide Spray,liters,8.2,0.11,0,8.1,450,50.0,False
2026-03-13,Insecticide Spray,liters,8.1,0.16,0,7.9,450,71.0,False
2026-03-14,Insecticide Spray,liters,7.9,0.3,0,7.6,450,134.0,False
2026-03-15,Insecticide Spray,liters,7.6,0.0,0,7.6,450,0.0,False
2026-03-16,Insecticide Spray,liters,7.6,0.2,0,7.4,450,89.0,False
2026-03-17,Insecticide Spray,liters,7.4,0.11,0,7.3,450,50.0,False
2026-03-18,Insecticide Spray,liters,7.3,0.13,0,7.2,450,60.0,False
2026-03-19,Insecticide Spray,liters,7.2,0.21,0,7.0,450,94.0,False
2026-03-20,Insecticide Spray,liters,7.0,0.1,0,6.9,450,46.0,False
2026-03-21,Insecticide Spray,liters,6.9,0.25,0,6.6,450,111.0,False
2026-03-22,Insecticide Spray,liters,6.6,0.0,0,6.6,450,0.0,False
2026-03-23,Insecticide Spray,liters,6.6,0.26,0,6.4,450,117.0,False
2026-03-24,Insecticide Spray,liters,6.4,0.26,0,6.1,450,115.0,False
2026-03-25,Insecticide Spray,liters,6.1,0.24,0,5.9,450,108.0,False
2026-03-26,Insecticide Spray,liters,5.9,0.14,0,5.7,450,64.0,False
2026-03-27,Insecticide Spray,liters,5.7,0.24,0,5.5,450,107.0,False
2026-03-28,Insecticide Spray,liters,5.5,0.12,0,5.4,450,53.0,False
2026-03-29,Insecticide Spray,liters,5.4,0.0,0,5.4,450,0.0,False
2026-03-30,Insecticide Spray,liters,5.4,0.28,0,5.1,450,127.0,False
2026-03-31,Insecticide Spray,liters,5.1,0.17,0,4.9,450,76.0,False
2026-04-01,Insecticide Spray,liters,4.9,0.25,0,4.7,450,111.0,False
2026-04-02,Insecticide Spray,liters,4.7,0.28,0,4.4,450,124.0,False
2026-04-03,Insecticide Spray,liters,4.4,0.17,0,4.2,450,75.0,False
2026-04-04,Insecticide Spray,liters,4.2,0.18,0,4.1,450,83.0,False
2026-04-05,Insecticide Spray,liters,4.1,0.0,0,4.1,450,0.0,False
2026-04-06,Insecticide Spray,liters,4.1,0.1,0,4.0,450,47.0,False
2026-04-07,Insecticide Spray,liters,4.0,0.29,0,3.7,450,133.0,False
2026-04-08,Insecticide Spray,liters,3.7,0.24,0,3.4,450,106.0,False
2026-04-09,Insecticide Spray,liters,3.4,0.21,0,3.2,450,95.0,False
2025-04-10,Root Hormone,grams,750.0,8.13,0,741.9,5,41.0,False
2025-04-11,Root Hormone,grams,741.9,9.31,0,732.6,5,47.0,False
2025-04-12,Root Hormone,grams,732.6,8.52,0,724.0,5,43.0,False
2025-04-13,Root Hormone,grams,724.0,0.0,0,724.0,5,0.0,False
2025-04-14,Root Hormone,grams,724.0,14.31,0,709.7,5,72.0,False
2025-04-15,Root Hormone,grams,709.7,10.97,0,698.8,5,55.0,False
2025-04-16,Root Hormone,grams,698.8,8.11,0,690.6,5,41.0,False
2025-04-17,Root Hormone,grams,690.6,11.16,0,679.5,5,56.0,False
2025-04-18,Root Hormone,grams,679.5,11.45,0,668.0,5,57.0,False
2025-04-19,Root Hormone,grams,668.0,14.87,0,653.2,5,74.0,False
2025-04-20,Root Hormone,grams,653.2,0.0,0,653.2,5,0.0,False
2025-04-21,Root Hormone,grams,653.2,8.04,0,645.1,5,40.0,False
2025-04-22,Root Hormone,grams,645.1,14.67,0,630.4,5,73.0,False
2025-04-23,Root Hormone,grams,630.4,9.12,0,621.3,5,46.0,False
2025-04-24,Root Hormone,grams,621.3,11.98,0,609.3,5,60.0,False
2025-04-25,Root Hormone,grams,609.3,10.28,0,599.1,5,51.0,False
2025-04-26,Root Hormone,grams,599.1,9.57,0,589.5,5,48.0,False
2025-04-27,Root Hormone,grams,589.5,0.0,0,589.5,5,0.0,False
2025-04-28,Root Hormone,grams,589.5,12.79,0,576.7,5,64.0,False
2025-04-29,Root Hormone,grams,576.7,14.38,0,562.3,5,72.0,False
2025-04-30,Root Hormone,grams,562.3,10.91,0,551.4,5,55.0,False
2025-05-01,Root Hormone,grams,551.4,12.86,0,538.6,5,64.0,False
2025-05-02,Root Hormone,grams,538.6,5.11,0,533.5,5,26.0,False
2025-05-03,Root Hormone,grams,533.5,13.42,0,520.0,5,67.0,False
2025-05-04,Root Hormone,grams,520.0,0.0,0,520.0,5,0.0,False
2025-05-05,Root Hormone,grams,520.0,13.08,0,506.9,5,65.0,False
2025-05-06,Root Hormone,grams,506.9,7.85,0,499.1,5,39.0,False
2025-05-07,Root Hormone,grams,499.1,14.14,0,485.0,5,71.0,False
2025-05-08,Root Hormone,grams,485.0,12.99,0,472.0,5,65.0,False
2025-05-09,Root Hormone,grams,472.0,9.34,0,462.6,5,47.0,False
2025-05-10,Root Hormone,grams,462.6,8.26,0,454.4,5,41.0,False
2025-05-11,Root Hormone,grams,454.4,0.0,0,454.4,5,0.0,False
2025-05-12,Root Hormone,grams,454.4,6.84,0,447.5,5,34.0,False
2025-05-13,Root Hormone,grams,447.5,5.64,0,441.9,5,28.0,False
2025-05-14,Root Hormone,grams,441.9,5.09,0,436.8,5,25.0,False
2025-05-15,Root Hormone,grams,436.8,7.72,0,429.1,5,39.0,False
2025-05-16,Root Hormone,grams,429.1,13.59,0,415.5,5,68.0,False
2025-05-17,Root Hormone,grams,415.5,13.14,0,402.3,5,66.0,False
2025-05-18,Root Hormone,grams,402.3,0.0,0,402.3,5,0.0,False
2025-05-19,Root Hormone,grams,402.3,8.21,0,394.1,5,41.0,False
2025-05-20,Root Hormone,grams,394.1,14.13,0,380.0,5,71.0,False
2025-05-21,Root Hormone,grams,380.0,13.67,0,366.3,5,68.0,False
2025-05-22,Root Hormone,grams,366.3,9.62,0,356.7,5,48.0,False
2025-05-23,Root Hormone,grams,356.7,10.63,0,346.1,5,53.0,False
2025-05-24,Root Hormone,grams,346.1,11.43,0,334.7,5,57.0,False
2025-05-25,Root Hormone,grams,334.7,0.0,0,334.7,5,0.0,False
2025-05-26,Root Hormone,grams,334.7,13.48,0,321.2,5,67.0,False
2025-05-27,Root Hormone,grams,321.2,9.21,0,312.0,5,46.0,False
2025-05-28,Root Hormone,grams,312.0,6.17,0,305.8,5,31.0,False
2025-05-29,Root Hormone,grams,305.8,10.17,0,295.6,5,51.0,False
2025-05-30,Root Hormone,grams,295.6,12.0,0,283.6,5,60.0,False
2025-05-31,Root Hormone,grams,283.6,13.88,0,269.8,5,69.0,False
2025-06-01,Root Hormone,grams,269.8,0.0,0,269.8,5,0.0,False
2025-06-02,Root Hormone,grams,269.8,13.89,0,255.9,5,69.0,False
2025-06-03,Root Hormone,grams,255.9,9.21,0,246.7,5,46.0,False
2025-06-04,Root Hormone,grams,246.7,11.6,0,235.1,5,58.0,False
2025-06-05,Root Hormone,grams,235.1,14.61,0,220.4,5,73.0,False
2025-06-06,Root Hormone,grams,220.4,7.43,0,213.0,5,37.0,False
2025-06-07,Root Hormone,grams,213.0,10.78,0,202.2,5,54.0,False
2025-06-08,Root Hormone,grams,202.2,0.0,0,202.2,5,0.0,False
2025-06-09,Root Hormone,grams,202.2,6.03,0,196.2,5,30.0,False
2025-06-10,Root Hormone,grams,196.2,9.94,0,186.3,5,50.0,False
2025-06-11,Root Hormone,grams,186.3,9.34,0,176.9,5,47.0,False
2025-06-12,Root Hormone,grams,176.9,5.87,0,171.1,5,29.0,False
2025-06-13,Root Hormone,grams,171.1,6.86,0,164.2,5,34.0,False
2025-06-14,Root Hormone,grams,164.2,7.48,0,156.7,5,37.0,False
2025-06-15,Root Hormone,grams,156.7,0.0,0,156.7,5,0.0,False
2025-06-16,Root Hormone,grams,156.7,7.39,0,149.3,5,37.0,False
2025-06-17,Root Hormone,grams,149.3,11.38,0,137.9,5,57.0,False
2025-06-18,Root Hormone,grams,137.9,8.24,0,129.7,5,41.0,False
2025-06-19,Root Hormone,grams,129.7,6.25,0,123.5,5,31.0,False
2025-06-20,Root Hormone,grams,123.5,9.72,0,113.7,5,49.0,False
2025-06-21,Root Hormone,grams,113.7,10.0,0,103.7,5,50.0,False
2025-06-22,Root Hormone,grams,103.7,0.0,0,103.7,5,0.0,False
2025-06-23,Root Hormone,grams,103.7,12.39,0,91.4,5,62.0,True
2025-06-24,Root Hormone,grams,91.4,9.29,0,82.1,5,46.0,True
2025-06-25,Root Hormone,grams,82.1,5.24,0,76.8,5,26.0,True
2025-06-26,Root Hormone,grams,76.8,10.29,500,566.5,5,51.0,False
2025-06-27,Root Hormone,grams,566.5,9.89,0,556.6,5,49.0,False
2025-06-28,Root Hormone,grams,556.6,10.13,0,546.5,5,51.0,False
2025-06-29,Root Hormone,grams,546.5,0.0,0,546.5,5,0.0,False
2025-06-30,Root Hormone,grams,546.5,7.7,0,538.8,5,39.0,False
2025-07-01,Root Hormone,grams,538.8,14.61,0,524.2,5,73.0,False
2025-07-02,Root Hormone,grams,524.2,5.96,0,518.2,5,30.0,False
2025-07-03,Root Hormone,grams,518.2,14.43,0,503.8,5,72.0,False
2025-07-04,Root Hormone,grams,503.8,11.44,0,492.4,5,57.0,False
2025-07-05,Root Hormone,grams,492.4,8.42,0,484.0,5,42.0,False
2025-07-06,Root Hormone,grams,484.0,0.0,0,484.0,5,0.0,False
2025-07-07,Root Hormone,grams,484.0,13.12,0,470.8,5,66.0,False
2025-07-08,Root Hormone,grams,470.8,9.95,0,460.9,5,50.0,False
2025-07-09,Root Hormone,grams,460.9,10.67,0,450.2,5,53.0,False
2025-07-10,Root Hormone,grams,450.2,13.53,0,436.7,5,68.0,False
2025-07-11,Root Hormone,grams,436.7,9.7,0,427.0,5,49.0,False
2025-07-12,Root Hormone,grams,427.0,10.5,0,416.5,5,53.0,False
2025-07-13,Root Hormone,grams,416.5,0.0,0,416.5,5,0.0,False
2025-07-14,Root Hormone,grams,416.5,13.24,0,403.2,5,66.0,False
2025-07-15,Root Hormone,grams,403.2,13.04,0,390.2,5,65.0,False
2025-07-16,Root Hormone,grams,390.2,10.07,0,380.1,5,50.0,False
2025-07-17,Root Hormone,grams,380.1,10.54,0,369.6,5,53.0,False
2025-07-18,Root Hormone,grams,369.6,12.53,0,357.1,5,63.0,False
2025-07-19,Root Hormone,grams,357.1,8.72,0,348.3,5,44.0,False
2025-07-20,Root Hormone,grams,348.3,0.0,0,348.3,5,0.0,False
2025-07-21,Root Hormone,grams,348.3,14.63,0,333.7,5,73.0,False
2025-07-22,Root Hormone,grams,333.7,14.16,0,319.6,5,71.0,False
2025-07-23,Root Hormone,grams,319.6,5.28,0,314.3,5,26.0,False
2025-07-24,Root Hormone,grams,314.3,9.05,0,305.2,5,45.0,False
2025-07-25,Root Hormone,grams,305.2,13.34,0,291.9,5,67.0,False
2025-07-26,Root Hormone,grams,291.9,11.73,0,280.2,5,59.0,False
